ACCIDENT_YEAR,ACCIDENT_MONTH,ACCIDENT_DAY,ACCIDENT_HOUR,ACCIDENT_WEEKDAY,ACCIDENTLOCATION,IMPACTLOCATION,INITIALIMPACTTYPE,LIGHT,ROADJURISDICTION,TRAFFICCONTROL,TRAFFICCONTROLCONDITION,THRULANENO,NORTHBOUNDDISOBEYCOUNT,SOUTHBOUNDDISOBEYCOUNT,PEDESTRIANINVOLVED,CYCLISTINVOLVED,MOTORCYCLISTINVOLVED,ENVIRONMENTCONDITION1,injury
2021,12,17,20,Friday,At/near private drive,Thru lane,SMV unattended vehicle,Dark,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,0
2021,12,17,23,Friday,Non intersection,Thru lane,SMV other,Dark,Municipal (excl. Twp. Rd.),No control,unknown,1,0,0,False,False,False,Clear,0
2021,12,18,2,Saturday,At/near private drive,Off highway,SMV other,Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,0
2021,12,18,10,Saturday,Non intersection,Not on roadway - right side,SMV other,Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Snow,0
2021,12,18,11,Saturday,Intersection related,Off highway,SMV other,Daylight,Municipal (excl. Twp. Rd.),unknown,unknown,0,0,0,False,False,False,Snow,0
2021,12,19,18,Sunday,Non intersection,Thru lane,Approaching,Dark,Municipal (excl. Twp. Rd.),No control,unknown,1,0,0,False,False,False,Clear,0
2021,12,7,20,Tuesday,Non intersection,Thru lane,SMV other,Dark,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,0
2021,11,29,17,Monday,Non intersection,Thru lane,Angle,Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2021,12,21,8,Tuesday,Non intersection,Not on roadway - left side,SMV other,Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,1
2021,11,30,7,Tuesday,At intersection,Thru lane,Rear end,Daylight,Regional municipality,unknown,unknown,0,0,0,False,False,False,Snow,0
2021,12,10,7,Friday,At/near private drive,Right shoulder,Sideswipe,Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,0
2021,12,12,16,Sunday,At/near private drive,Thru lane,Sideswipe,Dusk,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2021,12,21,13,Tuesday,At intersection,Within intersection,Turning movement,Daylight,Regional municipality,unknown,Functioning,0,0,0,False,False,False,Clear,0
2021,12,21,16,Tuesday,At intersection,Within intersection,SMV other,Dusk,Municipal (excl. Twp. Rd.),unknown,Functioning,0,0,0,True,False,False,Clear,1
2021,12,18,9,Saturday,Intersection related,Thru lane,SMV other,Daylight,Municipal (excl. Twp. Rd.),unknown,unknown,0,0,0,False,False,False,Snow,0
2021,12,22,13,Wednesday,Non intersection,Thru lane,Rear end,Daylight,Township,No control,unknown,1,0,0,False,False,False,Clear,0
2021,12,22,20,Wednesday,Intersection related,Thru lane,Turning movement,Dark,Regional municipality,unknown,unknown,1,0,0,False,False,False,Snow,0
2021,12,23,4,Thursday,Non intersection,Not on roadway - right side,SMV other,Dark,Regional municipality,No control,unknown,0,0,0,False,False,False,Snow,0
2021,12,6,14,Monday,Non intersection,Thru lane,Sideswipe,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2021,12,11,11,Saturday,Non intersection,Thru lane,Sideswipe,Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,0
2021,11,26,11,Friday,Intersection related,Thru lane,Rear end,Daylight,Regional municipality,unknown,unknown,0,0,0,False,False,False,Clear,0
2021,11,28,13,Sunday,Non intersection,Left shoulder,SMV other,Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Snow,0
2021,11,30,8,Tuesday,Intersection related,Thru lane,Sideswipe,Daylight,Municipal (excl. Twp. Rd.),unknown,Functioning,0,0,0,False,False,False,Snow,0
2021,12,21,11,Tuesday,Non intersection,Thru lane,Sideswipe,Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,0
2021,12,23,17,Thursday,Non intersection,Thru lane,SMV other,Dark,Regional municipality,No control,unknown,1,0,0,False,False,False,Snow,0
2021,12,23,18,Thursday,At intersection,Within intersection,Angle,Dark,Municipal (excl. Twp. Rd.),Stop sign,unknown,0,0,0,False,False,False,Snow,0
2021,12,24,11,Friday,At/near private drive,Thru lane,Other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,1,0,0,False,False,False,Clear,0
2021,12,25,16,Saturday,At intersection,Within intersection,Turning movement,Dusk,Municipal (excl. Twp. Rd.),unknown,Functioning,0,0,0,False,False,False,Clear,0
2021,12,21,20,Tuesday,Non intersection,Thru lane,SMV unattended vehicle,Dark,Regional municipality,No control,unknown,0,0,0,False,False,False,Snow,0
2021,12,26,20,Sunday,Non intersection,Thru lane,SMV unattended vehicle,Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2021,12,26,21,Sunday,Non intersection,Thru lane,SMV unattended vehicle,Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,0
2021,12,27,12,Monday,Non intersection,Not on roadway - right side,SMV other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,0
2021,12,28,17,Tuesday,At intersection,Left turn lane,Angle,Dark,Regional municipality,unknown,Functioning,0,0,0,False,False,False,Clear,0
2021,12,28,19,Tuesday,At/near private drive,Thru lane,SMV unattended vehicle,Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2021,12,28,23,Tuesday,Non intersection,Not on roadway - left side,SMV other,Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Freezing Rain,0
2021,12,29,19,Wednesday,Non intersection,Thru lane,Approaching,Dark,Municipal (excl. Twp. Rd.),No control,unknown,1,0,0,False,True,False,Clear,1
2021,12,30,9,Thursday,At intersection,Within intersection,Angle,Daylight,Municipal (excl. Twp. Rd.),unknown,Functioning,0,0,0,False,False,False,Clear,0
2021,12,31,12,Friday,Non intersection,Thru lane,Other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2021,12,31,17,Friday,Intersection related,Within intersection,Rear end,Dark,Regional municipality,unknown,unknown,0,0,0,False,False,False,Clear,0
2021,12,31,19,Friday,At intersection,Thru lane,Sideswipe,Dark,Regional municipality,unknown,Functioning,0,0,0,False,False,False,Clear,0
2021,7,23,8,Friday,Non intersection,Thru lane,Rear end,Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,0
2022,1,1,13,Saturday,At intersection,Within intersection,Angle,Daylight,Municipal (excl. Twp. Rd.),unknown,Functioning,0,0,0,False,False,False,Clear,0
2022,1,1,22,Saturday,At intersection,Thru lane,Angle,Dark,Municipal (excl. Twp. Rd.),unknown,Functioning,0,0,0,False,False,False,Clear,0
2022,1,2,8,Sunday,Non intersection,Left shoulder,SMV other,Daylight,Township,No control,unknown,0,0,0,False,False,False,Snow,1
2021,12,30,10,Thursday,At/near private drive,Thru lane,SMV other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2021,12,4,13,Saturday,Non intersection,Thru lane,Sideswipe,Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,0
2021,12,29,19,Wednesday,Non intersection,Thru lane,Sideswipe,Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2022,1,3,12,Monday,At intersection,Right shoulder,Other,Daylight,Municipal (excl. Twp. Rd.),unknown,unknown,0,0,0,False,False,False,Clear,0
2021,12,29,11,Wednesday,Non intersection,Thru lane,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2021,12,18,10,Saturday,At/near private drive,Off highway,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,0
2021,12,19,12,Sunday,At/near private drive,Thru lane,SMV unattended vehicle,Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,0
2022,1,4,14,Tuesday,At intersection,Thru lane,Rear end,Daylight,Municipal (excl. Twp. Rd.),unknown,Functioning,0,0,0,False,False,False,Clear,0
2022,1,4,21,Tuesday,Non intersection,Right shoulder,SMV other,Other,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Other,0
2021,11,25,17,Thursday,Other,Other,Angle,Other,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2021,12,10,8,Friday,At/near private drive,Thru lane,Approaching,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,0
2021,12,30,16,Thursday,At intersection,Within intersection,Sideswipe,Dusk,Municipal (excl. Twp. Rd.),unknown,Functioning,0,0,0,False,False,False,Clear,0
2021,12,14,16,Tuesday,Non intersection,Thru lane,Other,Dusk,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2022,1,5,17,Wednesday,Non intersection,Off highway,SMV other,Dusk,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,0
2021,12,27,10,Monday,Non intersection,Thru lane,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2021,12,18,10,Saturday,At intersection,Within intersection,Other,Daylight,Municipal (excl. Twp. Rd.),unknown,Functioning,0,0,0,False,False,False,Snow,0
2021,12,18,11,Saturday,At intersection,Thru lane,SMV other,Daylight,Municipal (excl. Twp. Rd.),unknown,unknown,0,0,0,False,False,False,Snow,0
2022,1,7,2,Friday,Non intersection,Off highway,SMV other,"Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2021,12,23,9,Thursday,At intersection,Thru lane,Rear end,Daylight,Municipal (excl. Twp. Rd.),unknown,unknown,0,0,0,False,False,False,Snow,0
2021,12,23,13,Thursday,Intersection related,Thru lane,Other,Daylight,Municipal (excl. Twp. Rd.),unknown,Functioning,0,0,0,False,False,False,Clear,0
2022,1,7,13,Friday,Non intersection,Thru lane,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2022,1,9,19,Sunday,At intersection,Within intersection,Angle,"Dark, artificial",Municipal (excl. Twp. Rd.),unknown,Functioning,0,0,0,False,False,False,Snow,0
2022,1,9,20,Sunday,At intersection,Within intersection,Approaching,Dark,Regional municipality,unknown,Functioning,0,0,0,False,False,False,Snow,0
2022,1,9,22,Sunday,Non intersection,Thru lane,Approaching,Dark,Municipal (excl. Twp. Rd.),No control,unknown,1,0,0,False,False,False,Drifting Snow,0
2022,1,10,6,Monday,Non intersection,Not on roadway - left side,SMV other,Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,0
2021,12,23,17,Thursday,Intersection related,Thru lane,Rear end,Dark,Municipal (excl. Twp. Rd.),unknown,Functioning,0,0,0,False,False,False,Clear,0
2022,1,10,11,Monday,Non intersection,Thru lane,Sideswipe,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,1,0,0,False,False,False,Snow,0
2021,12,24,19,Friday,Non intersection,Thru lane,SMV unattended vehicle,Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2022,1,1,19,Saturday,At/near private drive,Thru lane,SMV unattended vehicle,Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,0
2021,12,7,6,Tuesday,Non intersection,Thru lane,Approaching,"Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2022,1,1,21,Saturday,At/near private drive,Thru lane,SMV unattended vehicle,Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,0
2022,1,13,15,Thursday,Non intersection,Not on roadway - right side,SMV other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2022,1,12,23,Wednesday,At/near private drive,Not on roadway - right side,SMV other,Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2022,1,14,11,Friday,Non intersection,Thru lane,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2021,7,24,12,Saturday,Non intersection,Thru lane,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2022,1,15,12,Saturday,At/near private drive,Off highway,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2021,8,6,14,Friday,At intersection,Within intersection,Sideswipe,Daylight,Regional municipality,unknown,Functioning,0,0,0,False,False,False,Clear,0
2022,1,8,14,Saturday,Intersection related,Thru lane,Rear end,Daylight,Regional municipality,unknown,Functioning,0,0,0,False,False,False,Clear,0
2022,1,1,21,Saturday,At intersection,Thru lane,SMV other,Dark,Municipal (excl. Twp. Rd.),unknown,unknown,0,0,0,False,False,False,Snow,0
2022,1,17,6,Monday,At intersection,Within intersection,Angle,Dark,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Snow,0
2022,1,9,21,Sunday,Non intersection,Right shoulder,SMV unattended vehicle,Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2022,1,17,11,Monday,Non intersection,Thru lane,Sideswipe,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,1,0,0,False,False,False,Snow,0
2022,1,6,6,Thursday,Non intersection,Thru lane,Rear end,Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2022,1,16,10,Sunday,At/near private drive,Thru lane,SMV other,Daylight,Municipal (excl. Twp. Rd.),No control,Not applicable,1,0,0,True,False,False,Clear,1
2022,1,17,14,Monday,Intersection related,Within intersection,Angle,Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,0
2022,1,17,15,Monday,Non intersection,Not on roadway - right side,SMV other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,0
2022,1,17,14,Monday,Other,Other,Rear end,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,0
2022,1,18,14,Tuesday,Non intersection,Passing lane,Sideswipe,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,0
2022,1,17,8,Monday,At intersection,Within intersection,Angle,Daylight,Municipal (excl. Twp. Rd.),unknown,Functioning,0,0,0,False,False,False,Snow,0
2022,1,19,9,Wednesday,Intersection related,Thru lane,Angle,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,1,0,0,False,False,False,Clear,0
2022,1,20,20,Thursday,Non intersection,Right shoulder,SMV unattended vehicle,Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2022,1,21,8,Friday,At intersection,Within intersection,Sideswipe,Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,0
2022,1,21,17,Friday,At/near private drive,Left turn lane,Angle,Dusk,Municipal (excl. Twp. Rd.),unknown,unknown,0,0,0,False,False,False,Clear,1
2022,1,21,21,Friday,Intersection related,Thru lane,SMV other,"Dark, artificial",Municipal (excl. Twp. Rd.),Stop sign,Functioning,1,0,0,False,False,False,Clear,0
2022,1,22,7,Saturday,At intersection,Thru lane,Rear end,Dawn,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,1,0,0,False,False,False,Clear,0
2022,1,22,9,Saturday,At intersection,Within intersection,Angle,Daylight,Municipal (excl. Twp. Rd.),Traffic signal,unknown,0,0,1,False,False,False,Clear,1
2022,1,22,10,Saturday,At/near private drive,Thru lane,Angle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,1,0,0,False,False,False,Clear,0
2022,1,23,15,Sunday,At intersection,Within intersection,Angle,Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,1
2022,1,23,16,Sunday,At/near private drive,Thru lane,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2021,12,30,18,Thursday,Non intersection,Right shoulder,SMV unattended vehicle,"Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2022,1,15,9,Saturday,At intersection,Thru lane,Rear end,Daylight,Regional municipality,unknown,Functioning,0,0,0,False,False,False,Clear,0
2022,1,24,15,Monday,Non intersection,Thru lane,Approaching,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,1,0,0,False,False,False,Snow,1
2022,1,26,16,Wednesday,Non intersection,Thru lane,Turning movement,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,0
2022,1,24,14,Monday,At/near private drive,Thru lane,Rear end,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,0
2022,1,24,15,Monday,At intersection,Not on roadway - right side,SMV other,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Snow,0
2022,1,24,15,Monday,Non intersection,Right shoulder,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,0
2022,1,23,17,Sunday,Non intersection,Thru lane,SMV unattended vehicle,Unknown,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,0
2022,1,24,16,Monday,At/near private drive,Not on roadway - right side,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),unknown,unknown,0,0,0,False,False,False,Snow,0
2022,1,24,18,Monday,Non intersection,Thru lane,SMV other,"Dark, artificial",Municipal (excl. Twp. Rd.),unknown,unknown,1,0,0,False,False,False,Snow,0
2022,1,25,16,Tuesday,At intersection,Within intersection,Turning movement,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,0
2022,1,25,19,Tuesday,Non intersection,Thru lane,SMV other,Dark,Municipal (excl. Twp. Rd.),No control,unknown,1,0,0,True,False,False,Snow,1
2022,1,26,8,Wednesday,Non intersection,Thru lane,Angle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,0
2022,1,26,15,Wednesday,At/near private drive,Off highway,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2022,1,27,16,Thursday,Non intersection,Left shoulder,SMV other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,0
2022,1,28,10,Friday,At/near private drive,Thru lane,Angle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,1,0,0,False,False,False,Clear,0
2022,1,28,10,Friday,Intersection related,Within intersection,Angle,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,0
2022,1,28,14,Friday,At intersection,Within intersection,Angle,Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,0
2022,1,29,17,Saturday,At intersection,Within intersection,Turning movement,Dusk,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,1,False,False,False,Clear,0
2022,1,29,19,Saturday,Non intersection,Thru lane,Angle,Dark,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,0
2022,1,30,16,Sunday,Intersection related,Thru lane,Sideswipe,Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,1,0,0,False,False,False,Clear,0
